123,NASDAQ,EVEP
425,NYSE,EVF
425,NYSE,EVG
320,AMEX,EVK
822,NASDAQ,EVOL
422,AMEX,EVV
521,NYSE,EW
416,NASDAQ,EWBC
521,NASDAQ,EXAC
515,NASDAQ,EXAS
913,NYSE,EXC
515,NASDAQ,EXEL
135,NYSE,EXK
633,NYSE,EXP
773,NASDAQ,EXPD
710,NASDAQ,EXPE
769,NASDAQ,EXPO
814,NASDAQ,EXTR
745,NASDAQ,EZPW
330,NYSE,F
432,NYSE,FAF
821,NASDAQ,FALC
342,NASDAQ,FARM
837,NASDAQ,FARO
634,NASDAQ,FAST
851,NASDAQ,FB
419,NYSE,FBC
414,NASDAQ,FBMI
311,NYSE,FBN
412,NASDAQ,FBNC
418,NYSE,FBP
324,NYSE,FBR
766,NYSE,FC
419,NASDAQ,FCAP
412,NASDAQ,FCBC
415,NASDAQ,FCCO
411,NASDAQ,FCCY
911,NASDAQ,FCEL
411,NYSE,FCF
424,NASDAQ,FCFS
443,NYSE,FCH
769,NYSE,FCN
412,NASDAQ,FCNCA
833,NYSE,FCS
131,NYSE,FCX
416,NASDAQ,FCZA
419,NASDAQ,FDEF
732,NYSE,FDO
341,NYSE,FDP
827,NYSE,FDS
773,NYSE,FDX
911,NYSE,FE
837,NASDAQ,FEIC
627,NASDAQ,FELE
110,NYSE,FF
414,NASDAQ,FFBC
419,NASDAQ,FFBH
432,NYSE,FFG
325,NASDAQ,FFHL
419,NASDAQ,FFIC
415,NASDAQ,FFIN
821,NASDAQ,FFIV
413,NASDAQ,FFKT
413,NASDAQ,FFKY
122,NYSE,FGP
821,NYSE,FICO
422,NYSE,FII
745,NASDAQ,FINL
813,NYSE,FIO
823,NASDAQ,FIRE
824,NYSE,FIS
412,NASDAQ,FISI
760,NASDAQ,FISV
414,NASDAQ,FITB
745,NASDAQ,FIVE
636,NYSE,FIX
321,NYSE,FL
835,NASDAQ,FLEX
411,NASDAQ,FLIC
611,NASDAQ,FLIR
711,NASDAQ,FLL
513,NASDAQ,FLML
342,NYSE,FLO
622,NASDAQ,FLOW
635,NYSE,FLR
622,NYSE,FLS
745,NASDAQ,FLWS
311,NASDAQ,FLXS
761,NYSE,FLY
414,NASDAQ,FMBI
110,NYSE,FMC
424,NYSE,FMD
414,NASDAQ,FMER
413,NASDAQ,FMFC
346,NYSE,FMX
433,NYSE,FNF
419,NASDAQ,FNFG
432,NASDAQ,FNHC
411,NASDAQ,FNLC
320,NYSE,FNP
814,NASDAQ,FNSR
134,NYSE,FNV
113,NYSE,FOE
515,NASDAQ,FOLD
521,NASDAQ,FONR
449,NYSE,FOR
753,NASDAQ,FORD
830,NASDAQ,FORM
768,NASDAQ,FORR
826,NASDAQ,FORTY
317,NASDAQ,FOSL
441,NYSE,FPO
121,AMEX,FPP
444,NYSE,FR
411,NASDAQ,FRBK
410,NYSE,FRC
130,AMEX,FRD
732,NASDAQ,FRED
775,NASDAQ,FREE
432,NYSE,FRF
767,NYSE,FRM
414,NASDAQ,FRME
775,NYSE,FRO
712,AMEX,FRS
446,NYSE,FRT
511,NYSE,FRX
113,AMEX,FSI
832,NASDAQ,FSLR
135,NYSE,FSM
441,AMEX,FSP
333,NYSE,FSS
121,NYSE,FST
758,NASDAQ,FSTR
333,NASDAQ,FSYS
623,NASDAQ,FTEK
124,NYSE,FTI
113,NYSE,FTK
821,NASDAQ,FTNT
113,NYSE,FUL
411,NASDAQ,FULT
716,NYSE,FUN
412,NASDAQ,FUNC
426,NASDAQ,FUND
440,NYSE,FUR
635,NASDAQ,FWLT
773,NASDAQ,FWRD
412,AMEX,FWV
123,NASDAQ,FXEN
760,NYSE,G
820,NYSE,GA
426,NYSE,GAB
414,NASDAQ,GABC
739,NASDAQ,GAIA
515,NASDAQ,GALE
512,NASDAQ,GALT
426,NYSE,GAM
820,NASDAQ,GAME
912,NYSE,GAS
521,NYSE,GB
416,NASDAQ,GBCI
422,NYSE,GBL
412,NASDAQ,GBNK
121,AMEX,GBR
776,NYSE,GBX
424,NYSE,GCA
727,NYSE,GCI
730,NYSE,GCO
814,NASDAQ,GCOM
426,NYSE,GCV
611,NYSE,GD
425,NYSE,GDF
121,NYSE,GDP
426,NYSE,GDV
622,NYSE,GE
325,NYSE,GEF
125,NYSE,GEL
765,NYSE,GEO
837,NASDAQ,GEOS
515,NASDAQ,GERN
730,NYSE,GES
515,NASDAQ,GEVA
110,NASDAQ,GEVO
630,NYSE,GFA
415,NASDAQ,GFED
634,NYSE,GFF
134,NYSE,GFI
134,NYSE,GG
418,NASDAQ,GGAL
130,NYSE,GGB
622,NYSE,GGG
446,NYSE,GGP
525,NASDAQ,GHDX
626,AMEX,GHM
852,NYSE,GIB
626,NASDAQ,GIFI
834,AMEX,GIG
820,NASDAQ,GIGM
320,NASDAQ,GIII
320,NYSE,GIL
515,NASDAQ,GILD
425,NYSE,GIM
342,NYSE,GIS
521,NASDAQ,GIVN
852,NASDAQ,GKNT
425,NASDAQ,GLAD
422,NASDAQ,GLCH
342,NASDAQ,GLDC
124,NYSE,GLF
775,NASDAQ,GLNG
758,NYSE,GLP
622,NASDAQ,GLPW
324,NYSE,GLT
820,NASDAQ,GLUU
836,NYSE,GLW
330,NYSE,GM
737,NASDAQ,GMAN
342,NASDAQ,GMCR
735,NYSE,GME
342,NYSE,GMK
133,AMEX,GMO
761,NYSE,GMT
843,NASDAQ,GNCMA
133,NYSE,GNI
775,NYSE,GNK
333,NASDAQ,GNTX
515,NASDAQ,GNVC
430,NYSE,GNW
771,NYSE,GOL
440,NASDAQ,GOOD
851,NASDAQ,GOOG
134,AMEX,GORO
750,NYSE,GPC
744,NYSE,GPI
325,NYSE,GPK
135,AMEX,GPL
760,NYSE,GPN
637,NASDAQ,GPRC
730,NYSE,GPS
766,NYSE,GPX
113,NYSE,GRA
622,AMEX,GRC
623,AMEX,GRH
341,NASDAQ,GRIF
837,NASDAQ,GRMN
341,NYSE,GRO
422,NASDAQ,GROW
851,NASDAQ,GRPN
446,NYSE,GRT
820,NASDAQ,GRVY
420,NYSE,GS
415,NASDAQ,GSBC
111,NYSE,GSE
776,NYSE,GSH
837,NASDAQ,GSIG
510,NYSE,GSK
760,NASDAQ,GSOL
134,AMEX,GSS
121,AMEX,GST
832,NASDAQ,GTAT
121,AMEX,GTE
627,NYSE,GTI
712,NASDAQ,GTIM
526,NASDAQ,GTIV
626,NASDAQ,GTLS
723,NYSE,GTN
431,NYSE,GTS
515,NASDAQ,GTXI
446,NYSE,GTY
113,NASDAQ,GURE
426,NYSE,GUT
635,AMEX,GV
635,NYSE,GVA
826,AMEX,GVP
776,NYSE,GWR
752,NYSE,GWW
911,NYSE,GXP
610,NYSE,GY
441,NASDAQ,GYRO
710,NYSE,H
520,NYSE,HAE
416,NASDAQ,HAFC
342,NASDAQ,HAIN
124,NYSE,HAL
432,NASDAQ,HALL
314,NYSE,HAR
315,NASDAQ,HAS
743,NASDAQ,HAST
815,NASDAQ,HAUP
424,NASDAQ,HAWK
414,NASDAQ,HBAN
413,NASDAQ,HBHC
320,NYSE,HBI
520,NASDAQ,HBIO
411,NASDAQ,HBNC
411,NASDAQ,HBNK
524,NYSE,HCA
419,NASDAQ,HCBK
432,NYSE,HCC
442,NYSE,HCN
846,NASDAQ,HCOM
442,NYSE,HCP
760,NASDAQ,HCSG
736,NYSE,HD
418,NYSE,HDB
624,NASDAQ,HDNG
752,NASDAQ,HDSN
123,NYSE,HDY
911,NYSE,HE
515,AMEX,HEB
611,NYSE,HEI
312,NASDAQ,HELE
123,NASDAQ,HERO
122,NYSE,HES
448,NYSE,HF
419,NASDAQ,HFBC
419,NASDAQ,HFFC
416,NASDAQ,HFWA
528,NYSE,HGR
123,NYSE,HGT
528,AMEX,HH
721,NYSE,HHS
622,NYSE,HI
740,NASDAQ,HIBB
419,NASDAQ,HIFS
432,NYSE,HIG
626,NASDAQ,HIHO
769,NYSE,HIL
813,NASDAQ,HILL
832,NASDAQ,HIMX
425,NYSE,HIS
512,NASDAQ,HITK
833,NASDAQ,HITT
441,NYSE,HIW
135,NYSE,HL
323,NYSE,HLF
841,NASDAQ,HLIT
528,NYSE,HLS
124,NYSE,HLX
524,NYSE,HMA
330,NYSE,HMC
445,NYSE,HME
710,NASDAQ,HMIN
432,NYSE,HMN
760,NASDAQ,HMSY
134,NYSE,HMY
621,NASDAQ,HNH
313,NYSE,HNI
911,NYSE,HNP
121,NYSE,HNR
521,NASDAQ,HNSN
522,NYSE,HNT
311,NASDAQ,HOFT
332,NYSE,HOG
745,NASDAQ,HOLL
521,NASDAQ,HOLX
622,NYSE,HON
710,NYSE,HOT
630,NYSE,HOV
123,NYSE,HP
425,NYSE,HPF
769,NASDAQ,HPOL
810,NYSE,HPQ
446,NYSE,HPT
760,NYSE,HPY
426,NYSE,HQL
442,NYSE,HR
762,NYSE,HRB
520,NYSE,HRC
343,NYSE,HRL
841,NYSE,HRS
521,AMEX,HRT
634,NYSE,HSC
754,NASDAQ,HSIC
764,NASDAQ,HSII
525,NASDAQ,HSKA
832,NASDAQ,HSOL
513,NYSE,HSP
851,NASDAQ,HSTM
345,NYSE,HSY
416,NASDAQ,HTBK
813,NASDAQ,HTCH
844,NASDAQ,HTCO
426,NYSE,HTD
447,NYSE,HTGC
432,NYSE,HTH
710,NASDAQ,HTHT
774,NASDAQ,HTLD
415,NASDAQ,HTLF
913,AMEX,HTM
445,NYSE,HTS
773,NASDAQ,HUBG
522,NYSE,HUM
110,NYSE,HUN
837,NASDAQ,HURC
737,NYSE,HVT
634,NYSE,HW
752,NASDAQ,HWCC
113,NASDAQ,HWKN
611,NYSE,HXL
630,NYSE,HXM
425,NYSE,HYF
627,NASDAQ,HYGS
425,NYSE,HYT
425,NYSE,HYV
745,NYSE,HZO
134,NYSE,IAG
520,NASDAQ,IART
343,NYSE,IBA
424,NASDAQ,IBCA
414,NASDAQ,IBCP
515,AMEX,IBIO
413,NASDAQ,IBKC
824,NYSE,IBM
410,NYSE,IBN
415,NASDAQ,IBOC
635,NYSE,ICA
822,NASDAQ,ICAD
425,NYSE,ICB
516,NASDAQ,ICCC
423,NYSE,ICE
422,NASDAQ,ICGE
423,AMEX,ICH
525,NASDAQ,ICLR
321,NASDAQ,ICON
510,NASDAQ,ICPT
520,NASDAQ,ICUI
911,NYSE,IDA
840,NASDAQ,IDCC
515,NASDAQ,IDIX
627,AMEX,IDN
637,NASDAQ,IDSA
841,NASDAQ,IDSY
846,NYSE,IDT
830,NASDAQ,IDTI
516,NASDAQ,IDXX
622,NYSE,IEX
113,NYSE,IFF
447,AMEX,IFMI
841,NASDAQ,IFON
430,NYSE,IFT
515,AMEX,IG
635,AMEX,IGC
427,NYSE,IGD
846,NASDAQ,IGLD
812,NASDAQ,IGOI
820,NYSE,IGT
824,NASDAQ,IGTE
827,NYSE,IHS
769,NASDAQ,III
130,NASDAQ,IIIN
850,NASDAQ,IIJI
837,NASDAQ,IIVI
841,NASDAQ,IKAN
515,NASDAQ,ILMN
755,NYSE,IM
515,NASDAQ,IMGN
447,AMEX,IMH
734,NASDAQ,IMKTA
815,NASDAQ,IMMR
515,NASDAQ,IMMU
813,NYSE,IMN
120,AMEX,IMO
834,NASDAQ,IMOS
520,NASDAQ,IMRS
515,AMEX,IMUC
815,NYSE,IN
852,NASDAQ,INAP
515,NASDAQ,INCY
411,NASDAQ,INDB
826,NASDAQ,INFA
515,NASDAQ,INFI
841,NASDAQ,INFN
342,NYSE,INGR
826,NASDAQ,ININ
515,AMEX,INO
760,NASDAQ,INOC
852,NASDAQ,INOD
815,NASDAQ,INPH
822,AMEX,INS
515,NASDAQ,INSM
122,NYSE,INT
830,NASDAQ,INTC
448,NASDAQ,INTG
423,NASDAQ,INTL
833,NASDAQ,INTT
821,NASDAQ,INTU
721,AMEX,INUV
815,NASDAQ,INVE
833,NYSE,INVN
760,NASDAQ,INWK
837,NYSE,IO
122,NYSE,IOC
113,NASDAQ,IOSP
449,AMEX,IOT
324,NYSE,IP
323,NASDAQ,IPAR
845,NASDAQ,IPAS
432,NASDAQ,IPCC
720,NYSE,IPG
834,NASDAQ,IPGP
113,NASDAQ,IPHS
112,NYSE,IPI
510,NASDAQ,IPXL
840,NASDAQ,IQNT
622,NYSE,IR
310,NASDAQ,IRBT
418,NYSE,IRE
833,NYSE,IRF
521,NASDAQ,IRIX
826,NYSE,IRM
419,NASDAQ,IROQ
449,NYSE,IRS
525,NASDAQ,IRWD
715,NASDAQ,ISCA
775,NYSE,ISH
721,NASDAQ,ISIG
830,NASDAQ,ISIL
511,NASDAQ,ISIS
711,NASDAQ,ISLE
822,NASDAQ,ISNS
520,AMEX,ISR
521,NASDAQ,ISRG
121,NASDAQ,ISRL
824,NYSE,ISS
611,NASDAQ,ISSC
831,NASDAQ,ISSI
824,NYSE,IT
911,NYSE,ITC
421,NYSE,ITG
841,AMEX,ITI
433,NASDAQ,ITIC
515,NASDAQ,ITMN
837,NASDAQ,ITRI
622,NYSE,ITT
622,NYSE,ITW
836,NASDAQ,IVAC
521,NYSE,IVC
447,NYSE,IVR
424,NYSE,IX
312,NYSE,JAH
315,NASDAQ,JAKK
832,NASDAQ,JASO
412,NASDAQ,JAXB
515,NASDAQ,JAZZ
774,NASDAQ,JBHT
835,NYSE,JBL
771,NASDAQ,JBLU
342,NASDAQ,JBSS
622,NYSE,JBT
333,NYSE,JCI
852,NASDAQ,JCOM
731,NYSE,JCP
632,NASDAQ,JCTCF
426,NYSE,JDD
841,NASDAQ,JDSU
913,NYSE,JE
767,NYSE,JEC
419,NASDAQ,JFBI
425,NYSE,JHI
425,NYSE,JHS
633,NYSE,JHX
342,NASDAQ,JJSF
826,NASDAQ,JKHY
627,NYSE,JKS
448,NYSE,JLL
712,NASDAQ,JMBA
510,NYSE,JNJ
814,NYSE,JNPR
422,NYSE,JNS
730,NYSE,JNY
764,AMEX,JOB
764,NASDAQ,JOBS
449,NYSE,JOE
320,NASDAQ,JOEZ
427,NYSE,JOF
730,NASDAQ,JOSB
316,NASDAQ,JOUT
620,NYSE,JOY
410,NYSE,JPM
133,NASDAQ,JRCC
851,NASDAQ,JRJC
727,NYSE,JRN
422,AMEX,JRS
836,NASDAQ,JST
425,NYSE,JTP
342,NASDAQ,JVA
730,NYSE,JWN
342,NYSE,K
622,NYSE,KAI
418,NYSE,KB
835,NASDAQ,KBALB
630,NYSE,KBH
767,NYSE,KBR
423,NASDAQ,KCAP
420,NYSE,KCG
430,NASDAQ,KCLI
624,NYSE,KDN
123,NYSE,KEG
764,NASDAQ,KELYA
836,NYSE,KEM
911,NYSE,KEP
313,NASDAQ,KEQU
510,NASDAQ,KERX
775,NYSE,KEX
852,NASDAQ,KEYN
821,NASDAQ,KEYW
427,NYSE,KF
447,NYSE,KFN
764,NASDAQ,KFRC
432,NYSE,KFS
764,NYSE,KFY
134,NYSE,KGC
446,NYSE,KIM
122,NASDAQ,KIOR
737,NASDAQ,KIRK
712,NYSE,KKD
422,NYSE,KKR
834,NASDAQ,KLAC
834,NASDAQ,KLIC
323,NYSE,KMB
113,NYSE,KMG
125,NYSE,KMI
125,NYSE,KMP
125,NYSE,KMR
624,NYSE,KMT
744,NYSE,KMX
820,NYSE,KNM
348,NYSE,KO
348,NYSE,KOF
123,NYSE,KOG
820,NASDAQ,KONG
521,NASDAQ,KOOL
113,NYSE,KOP
830,NASDAQ,KOPN
121,NYSE,KOS
314,NASDAQ,KOSS
734,NYSE,KR
441,NYSE,KRC
340,NASDAQ,KRFT
113,NYSE,KRO
730,NYSE,KSS
776,NYSE,KSU
845,NYSE,KT
815,NASDAQ,KTCC
342,NASDAQ,KTEC
765,NASDAQ,KTOS
722,NASDAQ,KUTV
841,NASDAQ,KVHI
448,NYSE,KW
121,NYSE,KWK
113,NYSE,KWR
836,NYSE,KYO
432,NYSE,L
760,NASDAQ,LABL
711,NASDAQ,LACO
744,NYSE,LAD
520,NASDAQ,LAKE
720,NASDAQ,LAMR
340,NASDAQ,LANC
440,NASDAQ,LAND
752,NASDAQ,LAWS
635,NASDAQ,LAYN
422,NYSE,LAZ
411,NASDAQ,LBAI
348,NASDAQ,LBIX
725,NASDAQ,LBTYA
527,NASDAQ,LCAV
770,NYSE,LCC
511,AMEX,LCI
312,NASDAQ,LCUT
427,NYSE,LDF
830,NYSE,LDK
210,NYSE,LDL
837,NYSE,LDR
333,NYSE,LEA
840,NASDAQ,LEAP
625,NASDAQ,LECO
821,NASDAQ,LEDR
831,NASDAQ,LEDS
727,NYSE,LEE
311,NYSE,LEG
121,AMEX,LEI
630,NYSE,LEN
315,NYSE,LF
430,NYSE,LFC
771,NYSE,LFL
836,NASDAQ,LFUS
912,NYSE,LG
726,NYSE,LGF
627,AMEX,LGL
515,NASDAQ,LGND
525,NYSE,LH
443,NYSE,LHO
525,NASDAQ,LIFE
622,NYSE,LII
767,NASDAQ,LIME
766,NASDAQ,LINC
121,NASDAQ,LINE
412,NASDAQ,LION
760,NASDAQ,LIOX
414,NASDAQ,LKFN
736,NYSE,LL
136,NASDAQ,LLEN
611,NYSE,LLL
832,NASDAQ,LLTC
510,NYSE,LLY
422,NYSE,LM
723,NASDAQ,LMCA
611,NASDAQ,LMIA
520,NASDAQ,LMNX
611,NYSE,LMT
414,NASDAQ,LNBB
430,NYSE,LNC
342,NASDAQ,LNCE
448,NYSE,LND
110,NASDAQ,LNDC
123,AMEX,LNG
851,NYSE,LNKD
620,NYSE,LNN
911,NYSE,LNT
350,NYSE,LO
851,NASDAQ,LOCM
134,AMEX,LODE
765,NASDAQ,LOJN
852,NASDAQ,LONG
851,NASDAQ,LOOK
736,NYSE,LOW
430,NASDAQ,LPHI
121,NYSE,LPI
836,NYSE,LPL
524,NASDAQ,LPNT
121,NYSE,LPR
760,NASDAQ,LPSN
834,NASDAQ,LPTH
515,NASDAQ,LPTN
751,NYSE,LPX
836,NASDAQ,LRAD
834,NASDAQ,LRCX
441,NYSE,LRY
419,NASDAQ,LSBI
832,NASDAQ,LSCC
441,NYSE,LSE
134,AMEX,LSG
832,NASDAQ,LSI
774,NASDAQ,LSTR
111,NASDAQ,LTBR
442,NYSE,LTC
730,NYSE,LTD
840,NASDAQ,LTON
766,NASDAQ,LTRE
814,NASDAQ,LTRX
420,AMEX,LTS
834,NASDAQ,LTXC
712,NYSE,LUB
343,NYSE,LUK
320,NASDAQ,LULU
837,NASDAQ,LUNA
771,NYSE,LUV
730,NYSE,LUX
317,NYSE,LVB
846,NYSE,LVLT
711,NYSE,LVS
344,NASDAQ,LWAY
812,NYSE,LXK
440,NYSE,LXP
110,NYSE,LXU
417,NYSE,LYG
627,NASDAQ,LYTS
722,NYSE,LYV
311,NYSE,LZB
731,NYSE,M
424,NYSE,MA
445,NYSE,MAA
446,NYSE,MAC
765,NASDAQ,MAGS
521,NASDAQ,MAKO
764,NYSE,MAN
821,NASDAQ,MANH
823,NASDAQ,MANT
317,NYSE,MANU
710,NYSE,MAR
423,NASDAQ,MARPS
634,NYSE,MAS
521,NASDAQ,MASI
315,NASDAQ,MAT
821,NASDAQ,MATR
762,NASDAQ,MATW
775,NYSE,MATX
425,NYSE,MAV
768,NASDAQ,MAXY
448,NASDAQ,MAYS
414,NASDAQ,MBFI
432,NYSE,MBI
113,NASDAQ,MBLX
412,NASDAQ,MBRG
840,NYSE,MBT
411,NASDAQ,MBTF
411,NASDAQ,MBVT
414,NASDAQ,MBWM
414,NASDAQ,MCBC
415,NASDAQ,MCBI
426,NYSE,MCC
712,NYSE,MCD
121,AMEX,MCF
422,NASDAQ,MCGC
832,NASDAQ,MCHP
756,NYSE,MCK
760,NYSE,MCO
133,NYSE,MCP
711,NASDAQ,MCRI
833,NASDAQ,MCRL
821,NASDAQ,MCRS
711,NYSE,MCS
432,NYSE,MCY
815,AMEX,MCZ
630,NYSE,MDC
521,NASDAQ,MDCI
511,NASDAQ,MDCO
345,NASDAQ,MDLZ
136,AMEX,MDM
728,NYSE,MDP
124,NYSE,MDR
521,NASDAQ,MDRX
521,NYSE,MDT
913,NYSE,MDU
515,NASDAQ,MDVN
134,AMEX,MDW
626,AMEX,MEA
837,NASDAQ,MEAD
837,NASDAQ,MEAS
745,NYSE,MED
851,AMEX,MEET
723,NYSE,MEG
511,NASDAQ,MEIP
520,NASDAQ,MELA
852,NASDAQ,MELI
425,NYSE,MEN
822,NASDAQ,MENT
113,NASDAQ,MEOH
430,NYSE,MET
411,NASDAQ,METR
440,NYSE,MFA
320,NYSE,MFB
430,NYSE,MFC
411,NASDAQ,MFLR
835,NASDAQ,MFLX
425,NYSE,MFM
623,NASDAQ,MFRI
414,NASDAQ,MFSF
750,NYSE,MGA
714,NASDAQ,MGAM
521,NASDAQ,MGCD
913,NASDAQ,MGEE
134,AMEX,MGH
821,NASDAQ,MGIC
711,NYSE,MGM
135,AMEX,MGN
342,NASDAQ,MGPI
761,NASDAQ,MGRC
425,NYSE,MHD
628,NYSE,MHK
630,NYSE,MHO
123,NYSE,MHR
758,NYSE,MIC
610,NASDAQ,MICT
622,NASDAQ,MIDD
432,NYSE,MIG
133,NYSE,MIL
121,NYSE,MILL
837,NASDAQ,MIND
325,NASDAQ,MINI
821,NASDAQ,MITK
342,NYSE,MJN
342,NYSE,MKC
432,NYSE,MKL
834,NASDAQ,MKSI
821,NASDAQ,MKTG
520,NASDAQ,MLAB
313,NASDAQ,MLHR
626,NYSE,MLI
634,NYSE,MLM
852,NASDAQ,MLNK
830,NASDAQ,MLNX
333,NYSE,MLR
721,NYSE,MM
434,NYSE,MMC
125,NASDAQ,MMLP
210,NYSE,MMM
125,NYSE,MMP
760,NYSE,MMS
520,NASDAQ,MMSI
824,NASDAQ,MNDO
727,NYSE,MNI
515,NASDAQ,MNKD
412,NASDAQ,MNRK
333,NASDAQ,MNRO
348,NASDAQ,MNST
512,NASDAQ,MNTA
711,NASDAQ,MNTG
622,NASDAQ,MNTX
350,NYSE,MO
846,NASDAQ,MOBI
837,NASDAQ,MOCO
522,NYSE,MOH
836,NASDAQ,MOLX
112,NYSE,MON
827,NASDAQ,MORN
112,NYSE,MOS
833,NASDAQ,MOSY
317,NYSE,MOV
851,NASDAQ,MOVE
325,NASDAQ,MPAC
122,NYSE,MPC
711,NASDAQ,MPEL
121,NASDAQ,MPET
441,NYSE,MPG
622,NYSE,MPR
442,NYSE,MPW
832,NASDAQ,MPWR
425,NYSE,MQT
425,NYSE,MQY
520,NYSE,MR
815,NASDAQ,MRCY
825,NASDAQ,MRGE
432,NYSE,MRH
510,NYSE,MRK
447,NASDAQ,MRLN
121,NYSE,MRO
774,NASDAQ,MRTN
833,NASDAQ,MRVL
420,NYSE,MS
521,NYSE,MSA
423,NYSE,MSB
833,NASDAQ,MSCC
821,NYSE,MSCI
425,NYSE,MSD
914,NASDAQ,MSEX
427,NYSE,MSF
414,NASDAQ,MSFG
826,NASDAQ,MSFT
841,NYSE,MSI
413,AMEX,MSL
752,NYSE,MSM
314,AMEX,MSN
728,NYSE,MSO
521,NASDAQ,MSON
834,NASDAQ,MSPD
826,NASDAQ,MSTR
411,NYSE,MTB
525,NYSE,MTD
323,NASDAQ,MTEX
432,NYSE,MTG
630,NYSE,MTH
130,NYSE,MTL
711,NYSE,MTN
333,NYSE,MTOR
423,NYSE,MTR
635,NASDAQ,MTRX
425,NYSE,MTS
837,NASDAQ,MTSC
830,NASDAQ,MTSI
846,NASDAQ,MTSL
834,NASDAQ,MTSN
410,NYSE,MTU
620,NYSE,MTW
111,NYSE,MTX
635,NYSE,MTZ
831,NASDAQ,MU
425,NYSE,MUA
425,NYSE,MUH
425,NYSE,MUI
121,NYSE,MUR
133,NYSE,MUX
423,NYSE,MVC
422,AMEX,MVF
135,AMEX,MVG
836,NASDAQ,MVIS
425,NYSE,MVT
730,NYSE,MW
621,NYSE,MWA
325,NYSE,MWV
720,NYSE,MWW
832,NYSE,MX
121,AMEX,MXC
830,NASDAQ,MXIM
840,NYSE,MXT
836,NASDAQ,MXWL
622,NYSE,MY
425,NYSE,MYC
425,NYSE,MYD
322,NYSE,MYE
425,NYSE,MYF
768,NASDAQ,MYGN
425,NYSE,MYJ
422,AMEX,MZA
826,NYSE,N
425,NYSE,NAC
425,NYSE,NAD
757,NASDAQ,NAFC
514,NASDAQ,NAII
133,AMEX,NAK
834,NASDAQ,NANO
419,NASDAQ,NASB
775,NYSE,NAT
712,NASDAQ,NATH
822,NASDAQ,NATI
514,NASDAQ,NATR
331,NYSE,NAV
521,AMEX,NAVB
432,NASDAQ,NAVG
755,NASDAQ,NAVR
410,NYSE,NBG
510,NASDAQ,NBIX
121,NYSE,NBL
123,NYSE,NBR
411,NASDAQ,NBTB
413,NASDAQ,NBTF
511,AMEX,NBY
210,NYSE,NC
412,NASDAQ,NCBC
769,NYSE,NCI
425,NYSE,NCO
425,NYSE,NCP
824,NYSE,NCR
634,NYSE,NCS
440,NYSE,NCT
820,NASDAQ,NCTY
423,NASDAQ,NDAQ
622,NASDAQ,NDSN
123,NYSE,NE
729,NYSE,NED
911,NYSE,NEE
134,NYSE,NEM
448,AMEX,NEN
516,NASDAQ,NEOG
836,NASDAQ,NEON
852,NASDAQ,NETE
113,NYSE,NEU
775,NASDAQ,NEWL
752,NASDAQ,NEWP
121,NYSE,NFG
743,NASDAQ,NFLX
121,NYSE,NFX
134,AMEX,NG
134,AMEX,NGD
912,NYSE,NGG
442,NYSE,NHI
419,NASDAQ,NHTB
913,NYSE,NI
424,NASDAQ,NICK
840,NASDAQ,NIHD
425,NYSE,NIM
826,NASDAQ,NINE
627,NYSE,NJ
912,NYSE,NJR
321,NYSE,NKE
422,AMEX,NKG
412,NASDAQ,NKSH
515,NASDAQ,NKTR
111,NYSE,NL
316,NYSE,NLS
831,NASDAQ,NLST
440,NYSE,NLY
775,NYSE,NM
422,AMEX,NMB
425,NYSE,NMI
420,NYSE,NMR
841,NASDAQ,NMRX
425,NYSE,NMY
422,AMEX,NMZ
775,NYSE,NNA
624,NASDAQ,NNBR
424,NYSE,NNI
440,NYSE,NNN
124,NYSE,NOA
610,NYSE,NOC
123,AMEX,NOG
841,NYSE,NOK
132,NYSE,NOR
124,NYSE,NOV
416,NASDAQ,NOVB
324,NYSE,NP
411,NASDAQ,NPBC
425,NYSE,NPF
310,NYSE,NPK
621,NYSE,NPO
515,NASDAQ,NPSP
821,NYSE,NQ
425,NYSE,NQC
425,NYSE,NQM
425,NYSE,NQU
124,NYSE,NR
446,NYSE,NRF
913,NYSE,NRG
416,NASDAQ,NRIM
133,NYSE,NRP
423,NYSE,NRT
445,NYSE,NRZ
125,NYSE,NS
776,NYSE,NSC
125,NYSE,NSH
821,NASDAQ,NSIT
425,NYSE,NSL
447,NYSE,NSM
760,NYSE,NSP
520,NASDAQ,NSPH
765,NASDAQ,NSSC
134,AMEX,NSU
836,NASDAQ,NSYS
813,NASDAQ,NTAP
826,NASDAQ,NTCT
836,NYSE,NTE
852,NASDAQ,NTES
841,NASDAQ,NTGR
845,NYSE,NTL
723,AMEX,NTN
763,NASDAQ,NTRI
422,NASDAQ,NTRS
846,AMEX,NTS
768,NASDAQ,NTSC
845,NYSE,NTT
821,NASDAQ,NTWK
311,NYSE,NTZ
913,NYSE,NU
821,NASDAQ,NUAN
130,NYSE,NUE
520,NASDAQ,NURO
323,NYSE,NUS
323,NASDAQ,NUTR
425,NYSE,NUV
515,NASDAQ,NVAX
832,NASDAQ,NVDA
913,NYSE,NVE
832,NASDAQ,NVEC
510,NASDAQ,NVGN
834,NASDAQ,NVMI
511,NYSE,NVO
510,NYSE,NVS
846,NASDAQ,NVTL
422,AMEX,NVX
411,NASDAQ,NWFL
312,NYSE,NWL
912,NYSE,NWN
130,NASDAQ,NWPX
723,NASDAQ,NWSA
634,NYSE,NX
